timestamp,temperature
2025-06-02 04:15:00.000,10.1749
2025-06-02 04:30:00.000,10.1259
2025-06-02 04:45:00.000,10.0915
2025-06-02 05:00:00.000,10.2056
2025-06-02 05:15:00.000,10.3920
2025-06-02 05:30:00.000,10.4313
2025-06-02 05:45:00.000,10.3915
2025-06-02 06:00:00.000,10.2846
2025-06-02 06:15:00.000,10.2546
2025-06-02 06:30:00.000,10.2151
2025-06-02 06:45:00.000,10.1582
2025-06-02 07:00:00.000,10.0336
2025-06-02 07:15:00.000,9.9364
2025-06-02 07:30:00.000,9.6946
2025-06-02 07:45:00.000,9.7077
2025-06-02 08:00:00.000,9.7998
2025-06-02 08:15:00.000,9.9562
2025-06-02 08:30:00.000,10.1258
2025-06-02 08:45:00.000,9.9944
2025-06-02 09:00:00.000,9.9908
2025-06-02 09:15:00.000,10.0383
2025-06-02 09:30:00.000,9.9323
2025-06-02 09:45:00.000,9.7974
2025-06-02 10:00:00.000,9.6267
2025-06-02 10:15:00.000,9.5518
2025-06-02 10:30:00.000,9.5141
2025-06-02 10:45:00.000,9.2679
2025-06-02 11:00:00.000,9.2106
2025-06-02 11:15:00.000,9.0652
2025-06-02 11:30:00.000,8.9460
2025-06-02 11:45:00.000,9.2002
2025-06-02 12:00:00.000,9.4874
2025-06-02 12:15:00.000,9.8296
2025-06-02 12:30:00.000,9.9973
2025-06-02 12:45:00.000,10.0501
2025-06-02 13:00:00.000,10.2239
2025-06-02 13:15:00.000,10.5399
2025-06-02 13:30:00.000,10.8372
2025-06-02 13:45:00.000,11.0524
2025-06-02 14:00:00.000,11.3818
2025-06-02 14:15:00.000,11.6365
2025-06-02 14:30:00.000,11.7353
2025-06-02 14:45:00.000,12.0559
2025-06-02 15:00:00.000,12.3026
2025-06-02 15:15:00.000,12.4758
2025-06-02 15:30:00.000,12.4382
2025-06-02 15:45:00.000,12.6585
2025-06-02 16:00:00.000,12.7323
2025-06-02 16:15:00.000,12.9222
2025-06-02 16:30:00.000,13.0210
2025-06-02 16:45:00.000,13.0347
2025-06-02 17:00:00.000,12.8150
2025-06-02 17:15:00.000,13.3159
2025-06-02 17:30:00.000,13.3693
2025-06-02 17:45:00.000,13.2315
2025-06-02 18:00:00.000,13.5605
2025-06-02 18:15:00.000,13.5871
2025-06-02 18:30:00.000,13.5654
2025-06-02 18:45:00.000,13.2000
2025-06-02 19:00:00.000,13.2894
2025-06-02 19:15:00.000,13.3950
2025-06-02 19:30:00.000,13.3909
2025-06-02 19:45:00.000,13.2609
2025-06-02 20:00:00.000,12.8994
2025-06-02 20:15:00.000,12.6957
2025-06-02 20:30:00.000,12.4712
2025-06-02 20:45:00.000,12.2422
2025-06-02 21:00:00.000,12.1218
2025-06-02 21:15:00.000,11.8902
2025-06-02 21:30:00.000,11.7001
2025-06-02 21:45:00.000,11.2098
2025-06-02 22:00:00.000,10.7438
2025-06-02 22:15:00.000,10.4591
2025-06-02 22:30:00.000,10.3616
2025-06-02 22:45:00.000,10.2202
2025-06-02 23:00:00.000,10.0916
2025-06-02 23:15:00.000,10.0917
2025-06-02 23:30:00.000,9.9526
2025-06-02 23:45:00.000,9.9108
2025-06-03 00:00:00.000,9.8563
2025-06-03 00:15:00.000,9.6864
2025-06-03 00:30:00.000,9.6608
2025-06-03 00:45:00.000,9.5895
2025-06-03 01:00:00.000,9.5335
2025-06-03 01:15:00.000,9.4440
2025-06-03 01:30:00.000,9.3904
2025-06-03 01:45:00.000,9.4703
2025-06-03 02:00:00.000,9.3653
2025-06-03 02:15:00.000,9.2446
2025-06-03 02:30:00.000,9.2750
2025-06-03 02:45:00.000,9.1454
2025-06-03 03:00:00.000,9.0805
2025-06-03 03:15:00.000,9.0560
2025-06-03 03:30:00.000,8.9566
2025-06-03 03:45:00.000,8.9431
2025-06-03 04:00:00.000,8.8292
2025-06-03 04:15:00.000,8.6791
2025-06-03 04:30:00.000,8.6494
2025-06-03 04:45:00.000,8.6813
2025-06-03 05:00:00.000,8.5447
2025-06-03 05:15:00.000,8.4771
2025-06-03 05:30:00.000,8.5319
2025-06-03 05:45:00.000,8.5435
2025-06-03 06:00:00.000,8.5064
2025-06-03 06:15:00.000,8.5136
2025-06-03 06:30:00.000,8.5347
2025-06-03 06:45:00.000,8.4550
2025-06-03 07:00:00.000,8.4277
2025-06-03 07:15:00.000,8.3214
2025-06-03 07:30:00.000,8.2390
2025-06-03 07:45:00.000,8.2543
2025-06-03 08:00:00.000,8.3240
2025-06-03 08:15:00.000,8.2806
2025-06-03 08:30:00.000,8.2072
2025-06-03 08:45:00.000,8.1344
2025-06-03 09:00:00.000,8.0768
2025-06-03 09:15:00.000,8.0620
2025-06-03 09:30:00.000,7.9798
2025-06-03 09:45:00.000,7.8212
2025-06-03 10:00:00.000,7.7593
2025-06-03 10:15:00.000,7.7453
2025-06-03 10:30:00.000,7.6700
2025-06-03 10:45:00.000,7.5564
2025-06-03 11:00:00.000,7.4172
2025-06-03 11:15:00.000,7.2982
2025-06-03 11:30:00.000,7.1209
2025-06-03 11:45:00.000,7.1135
2025-06-03 12:00:00.000,7.0877
2025-06-03 12:15:00.000,7.1076
2025-06-03 12:30:00.000,7.1569
2025-06-03 12:45:00.000,7.2156
2025-06-03 13:00:00.000,7.3309
2025-06-03 13:15:00.000,7.6532
2025-06-03 13:30:00.000,7.9848
2025-06-03 13:45:00.000,8.2026
2025-06-03 14:00:00.000,8.3891
2025-06-03 14:15:00.000,8.7000
2025-06-03 14:30:00.000,8.9868
2025-06-03 14:45:00.000,9.1783
2025-06-03 15:00:00.000,9.2749
2025-06-03 15:15:00.000,9.4065
2025-06-03 15:30:00.000,9.8007
2025-06-03 15:45:00.000,10.0849
2025-06-03 16:00:00.000,10.3481
2025-06-03 16:15:00.000,10.5902
2025-06-03 16:30:00.000,10.6150
2025-06-03 16:45:00.000,10.8741
2025-06-03 17:00:00.000,10.8253
2025-06-03 17:15:00.000,10.8203
2025-06-03 17:30:00.000,11.1206
2025-06-03 17:45:00.000,11.1304
2025-06-03 18:00:00.000,11.2388
2025-06-03 18:15:00.000,11.0897
2025-06-03 18:30:00.000,11.1747
2025-06-03 18:45:00.000,11.2784
2025-06-03 19:00:00.000,11.2139
2025-06-03 19:15:00.000,11.2495
2025-06-03 19:30:00.000,11.2750
2025-06-03 19:45:00.000,11.2881
2025-06-03 20:00:00.000,11.0155
2025-06-03 20:15:00.000,10.5316
2025-06-03 20:30:00.000,10.4056
2025-06-03 20:45:00.000,10.0141
2025-06-03 21:00:00.000,9.5686
2025-06-03 21:15:00.000,9.0669
2025-06-03 21:30:00.000,8.6739
2025-06-03 21:45:00.000,8.5834
2025-06-03 22:00:00.000,8.3296
2025-06-03 22:15:00.000,7.9549
2025-06-03 22:30:00.000,7.8657
2025-06-03 22:45:00.000,7.8186
2025-06-03 23:00:00.000,7.6214
2025-06-03 23:15:00.000,7.4322
2025-06-03 23:30:00.000,7.4644
2025-06-03 23:45:00.000,7.3694
2025-06-04 00:00:00.000,7.2663
2025-06-04 00:15:00.000,7.0551
2025-06-04 00:30:00.000,7.0209
2025-06-04 00:45:00.000,7.0232
2025-06-04 01:00:00.000,7.0292
2025-06-04 01:15:00.000,6.9512
2025-06-04 01:30:00.000,6.8733
2025-06-04 01:45:00.000,6.8430
2025-06-04 02:00:00.000,6.7648
2025-06-04 02:15:00.000,6.7661
2025-06-04 02:30:00.000,6.7671
2025-06-04 02:45:00.000,6.7067
2025-06-04 03:00:00.000,6.7078
2025-06-04 03:15:00.000,6.6326
2025-06-04 03:30:00.000,6.4559
2025-06-04 03:45:00.000,6.4542
2025-06-04 04:00:00.000,6.5138
2025-06-04 04:15:00.000,6.4227
2025-06-04 04:30:00.000,6.3813
2025-06-04 04:45:00.000,6.2456
2025-06-04 05:00:00.000,6.2359
2025-06-04 05:15:00.000,6.1245
2025-06-04 05:30:00.000,6.1032
2025-06-04 05:45:00.000,6.0762
2025-06-04 06:00:00.000,6.0167
2025-06-04 06:15:00.000,5.9316
2025-06-04 06:30:00.000,5.9337
2025-06-04 06:45:00.000,6.0222
2025-06-04 07:00:00.000,5.8338
2025-06-04 07:15:00.000,5.7191
2025-06-04 07:30:00.000,5.7547
2025-06-04 07:45:00.000,5.6040
2025-06-04 08:00:00.000,5.5131
2025-06-04 08:15:00.000,5.4993
2025-06-04 08:30:00.000,5.4247
2025-06-04 08:45:00.000,5.3560
2025-06-04 09:00:00.000,5.2694
2025-06-04 09:15:00.000,5.2872
2025-06-04 09:30:00.000,5.3474
2025-06-04 09:45:00.000,5.3483
2025-06-04 10:00:00.000,5.3148
2025-06-04 10:15:00.000,5.2726
2025-06-04 10:30:00.000,5.1633
2025-06-04 10:45:00.000,5.0893
2025-06-04 11:00:00.000,4.9951
2025-06-04 11:15:00.000,4.9953
2025-06-04 11:30:00.000,5.0709
2025-06-04 11:45:00.000,5.0610
2025-06-04 12:00:00.000,4.9638
2025-06-04 12:15:00.000,4.8912
2025-06-04 12:30:00.000,4.9888
2025-06-04 12:45:00.000,5.3173
2025-06-04 13:00:00.000,5.5603
2025-06-04 13:15:00.000,5.6942
2025-06-04 13:30:00.000,5.7951
2025-06-04 13:45:00.000,5.9355
2025-06-04 14:00:00.000,6.2238
2025-06-04 14:15:00.000,6.3244
2025-06-04 14:30:00.000,6.5292
2025-06-04 14:45:00.000,6.8763
2025-06-04 15:00:00.000,7.0149
2025-06-04 15:15:00.000,7.3493
2025-06-04 15:30:00.000,7.5489
2025-06-04 15:45:00.000,7.7438
2025-06-04 16:00:00.000,7.9655
2025-06-04 16:15:00.000,7.9863
2025-06-04 16:30:00.000,7.9535
2025-06-04 16:45:00.000,7.9661
2025-06-04 17:00:00.000,7.7834
2025-06-04 17:15:00.000,8.0844
2025-06-04 17:30:00.000,7.9313
2025-06-04 17:45:00.000,8.5369
2025-06-04 18:00:00.000,8.8294
2025-06-04 18:15:00.000,8.9110
2025-06-04 18:30:00.000,8.7434
2025-06-04 18:45:00.000,8.8488
2025-06-04 19:00:00.000,9.0457
2025-06-04 19:15:00.000,9.0528
2025-06-04 19:30:00.000,9.3019
2025-06-04 19:45:00.000,9.2057
2025-06-04 20:00:00.000,9.1268
2025-06-04 20:15:00.000,9.3378
2025-06-04 20:30:00.000,9.2429
2025-06-04 20:45:00.000,9.0107
2025-06-04 21:00:00.000,8.7451
2025-06-04 21:15:00.000,8.4579
2025-06-04 21:30:00.000,8.3862
2025-06-04 21:45:00.000,7.9423
2025-06-04 22:00:00.000,7.3049
2025-06-04 22:15:00.000,6.8345
2025-06-04 22:30:00.000,6.8771
2025-06-04 22:45:00.000,7.1457
2025-06-04 23:00:00.000,6.8959
2025-06-04 23:15:00.000,6.9867
2025-06-04 23:30:00.000,6.9414
2025-06-04 23:45:00.000,6.7990
2025-06-05 00:00:00.000,6.8432
2025-06-05 00:15:00.000,6.9376
2025-06-05 00:30:00.000,7.0655
2025-06-05 00:45:00.000,6.9667
2025-06-05 01:00:00.000,6.8496
2025-06-05 01:15:00.000,6.7740
2025-06-05 01:30:00.000,6.6060
2025-06-05 01:45:00.000,6.5280
2025-06-05 02:00:00.000,6.6708
2025-06-05 02:15:00.000,6.6543
2025-06-05 02:30:00.000,6.5486
2025-06-05 02:45:00.000,6.4506
2025-06-05 03:00:00.000,6.4143
2025-06-05 03:15:00.000,6.2685
2025-06-05 03:30:00.000,6.2505
2025-06-05 03:45:00.000,6.1642
2025-06-05 04:00:00.000,6.0726
2025-06-05 04:15:00.000,6.1010
2025-06-05 04:30:00.000,6.0348
2025-06-05 04:45:00.000,5.9922
2025-06-05 05:00:00.000,5.9023
2025-06-05 05:15:00.000,5.7992
2025-06-05 05:30:00.000,5.6993
2025-06-05 05:45:00.000,5.5931
2025-06-05 06:00:00.000,5.5076
2025-06-05 06:15:00.000,5.5460
2025-06-05 06:30:00.000,5.5621
2025-06-05 06:45:00.000,5.4458
2025-06-05 07:00:00.000,5.4887
2025-06-05 07:15:00.000,5.4778
2025-06-05 07:30:00.000,5.4838
2025-06-05 07:45:00.000,5.5879
2025-06-05 08:00:00.000,5.6476
2025-06-05 08:15:00.000,5.4582
2025-06-05 08:30:00.000,5.3802
2025-06-05 08:45:00.000,5.6611
2025-06-05 09:00:00.000,5.4799
2025-06-05 09:15:00.000,5.4448
2025-06-05 09:30:00.000,5.8260
2025-06-05 09:45:00.000,5.9720
2025-06-05 10:00:00.000,6.4774
2025-06-05 10:15:00.000,6.7020
2025-06-05 10:30:00.000,6.7473
2025-06-05 10:45:00.000,6.7798
2025-06-05 11:00:00.000,6.7608
2025-06-05 11:15:00.000,6.8284
2025-06-05 11:30:00.000,6.7735
2025-06-05 11:45:00.000,6.6367
2025-06-05 12:00:00.000,6.6752
2025-06-05 12:15:00.000,6.8495
2025-06-05 12:30:00.000,7.0324
2025-06-05 12:45:00.000,7.1541
2025-06-05 13:00:00.000,7.3598
2025-06-05 13:15:00.000,7.4243
2025-06-05 13:30:00.000,7.5981
2025-06-05 13:45:00.000,7.7719
2025-06-05 14:00:00.000,7.9456
2025-06-05 14:15:00.000,8.1194
2025-06-05 14:30:00.000,8.2932
2025-06-05 14:45:00.000,8.4669
2025-06-05 15:00:00.000,8.6407
2025-06-05 15:15:00.000,8.8144
2025-06-05 15:30:00.000,8.9882
2025-06-05 15:45:00.000,9.1620
2025-06-05 16:00:00.000,9.3357
2025-06-05 16:15:00.000,9.5095
2025-06-05 16:30:00.000,9.6833
2025-06-05 16:45:00.000,9.8570
2025-06-05 17:00:00.000,10.0308
2025-06-05 17:15:00.000,10.2046
2025-06-05 17:30:00.000,10.3783
2025-06-05 17:45:00.000,10.5521
2025-06-05 18:00:00.000,10.7259
2025-06-05 18:15:00.000,10.8996
2025-06-05 18:30:00.000,11.0734
2025-06-05 18:45:00.000,11.2472
2025-06-05 19:00:00.000,11.4209
2025-06-05 19:15:00.000,11.5947
2025-06-05 19:30:00.000,11.6678
2025-06-05 19:45:00.000,11.4474
2025-06-05 20:00:00.000,11.5843
2025-06-05 20:15:00.000,11.5463
2025-06-05 20:30:00.000,11.7310
2025-06-05 20:45:00.000,11.4075
2025-06-05 21:00:00.000,11.2107
2025-06-05 21:15:00.000,11.4024
2025-06-05 21:30:00.000,11.0291
2025-06-05 21:45:00.000,10.7238
2025-06-05 22:00:00.000,10.2471
2025-06-05 22:15:00.000,9.9027
2025-06-05 22:30:00.000,9.7372
2025-06-05 22:45:00.000,9.7191
2025-06-05 23:00:00.000,9.5652
2025-06-05 23:15:00.000,9.3947
2025-06-05 23:30:00.000,9.7588
2025-06-05 23:45:00.000,9.8010
2025-06-06 00:00:00.000,9.7497
2025-06-06 00:15:00.000,9.8180
2025-06-06 00:30:00.000,9.9013
2025-06-06 00:45:00.000,9.9834
2025-06-06 01:00:00.000,9.9366
2025-06-06 01:15:00.000,9.7995
2025-06-06 01:30:00.000,9.9453
2025-06-06 01:45:00.000,9.8333
2025-06-06 02:00:00.000,9.7130
2025-06-06 02:15:00.000,9.6561
2025-06-06 02:30:00.000,9.7274
2025-06-06 02:45:00.000,9.9143
2025-06-06 03:00:00.000,9.6780
2025-06-06 03:15:00.000,9.4994
2025-06-06 03:30:00.000,9.2080
2025-06-06 03:45:00.000,9.0786
2025-06-06 04:00:00.000,9.3745
2025-06-06 04:15:00.000,9.1159
2025-06-06 04:30:00.000,8.5460
2025-06-06 04:45:00.000,8.2762
2025-06-06 05:00:00.000,8.1232
2025-06-06 05:15:00.000,7.9100
2025-06-06 05:30:00.000,7.8201
2025-06-06 05:45:00.000,7.8622
2025-06-06 06:00:00.000,7.8435
2025-06-06 06:15:00.000,7.6397
2025-06-06 06:30:00.000,7.4535
2025-06-06 06:45:00.000,7.5076
2025-06-06 07:00:00.000,7.2851
2025-06-06 07:15:00.000,7.1088
2025-06-06 07:30:00.000,6.9717
2025-06-06 07:45:00.000,6.8180
2025-06-06 08:00:00.000,6.5963
2025-06-06 08:15:00.000,6.4407
2025-06-06 08:30:00.000,6.3923
2025-06-06 08:45:00.000,6.4374
2025-06-06 09:00:00.000,6.3284
2025-06-06 09:15:00.000,6.2008
2025-06-06 09:30:00.000,6.0974
2025-06-06 09:45:00.000,5.9382
2025-06-06 10:00:00.000,5.8592
2025-06-06 10:15:00.000,5.6877
2025-06-06 10:30:00.000,5.5012
2025-06-06 10:45:00.000,5.3065
2025-06-06 11:00:00.000,5.3451
2025-06-06 11:15:00.000,5.2424
2025-06-06 11:30:00.000,5.1259
2025-06-06 11:45:00.000,5.1463
2025-06-06 12:00:00.000,5.3339
2025-06-06 12:15:00.000,5.4581
2025-06-06 12:30:00.000,5.4918
2025-06-06 12:45:00.000,5.5647
2025-06-06 13:00:00.000,5.5775
2025-06-06 13:15:00.000,5.6250
2025-06-06 13:30:00.000,5.8267
2025-06-06 13:45:00.000,5.9830
2025-06-06 14:00:00.000,6.1769
2025-06-06 14:15:00.000,6.3215
2025-06-06 14:30:00.000,6.4727
2025-06-06 14:45:00.000,6.6166
2025-06-06 15:00:00.000,6.7442
2025-06-06 15:15:00.000,6.6728
2025-06-06 15:30:00.000,6.6344
2025-06-06 15:45:00.000,6.5892
2025-06-06 16:00:00.000,6.7297
2025-06-06 16:15:00.000,6.8635
2025-06-06 16:30:00.000,7.0481
2025-06-06 16:45:00.000,7.1040
2025-06-06 17:00:00.000,7.2349
2025-06-06 17:15:00.000,7.6268
2025-06-06 17:30:00.000,7.8219
2025-06-06 17:45:00.000,7.7707
2025-06-06 18:00:00.000,7.4520
2025-06-06 18:15:00.000,7.2306
2025-06-06 18:30:00.000,6.9914
2025-06-06 18:45:00.000,6.7925
2025-06-06 19:00:00.000,6.9063
2025-06-06 19:15:00.000,6.8276
2025-06-06 19:30:00.000,6.6086
2025-06-06 19:45:00.000,6.7308
2025-06-06 20:00:00.000,6.5936
2025-06-06 20:15:00.000,6.4587
2025-06-06 20:30:00.000,6.1693
2025-06-06 20:45:00.000,5.9262
2025-06-06 21:00:00.000,5.4966
2025-06-06 21:15:00.000,5.2598
2025-06-06 21:30:00.000,5.0466
2025-06-06 21:45:00.000,4.4835
2025-06-06 22:00:00.000,3.8503
2025-06-06 22:15:00.000,3.6126
2025-06-06 22:30:00.000,3.6516
2025-06-06 22:45:00.000,3.5547
2025-06-06 23:00:00.000,3.5057
2025-06-06 23:15:00.000,3.4181
2025-06-06 23:30:00.000,3.3550
2025-06-06 23:45:00.000,3.2301
2025-06-07 00:00:00.000,3.1214
2025-06-07 00:15:00.000,3.0144
2025-06-07 00:30:00.000,2.9396
2025-06-07 00:45:00.000,2.9472
2025-06-07 01:00:00.000,2.8742
2025-06-07 01:15:00.000,2.9362
2025-06-07 01:30:00.000,3.0061
2025-06-07 01:45:00.000,3.0828
2025-06-07 02:00:00.000,2.8959
2025-06-07 02:15:00.000,2.8218
2025-06-07 02:30:00.000,2.9585
2025-06-07 02:45:00.000,2.9869
2025-06-07 03:00:00.000,2.7350
2025-06-07 03:15:00.000,2.5339
2025-06-07 03:30:00.000,2.5943
2025-06-07 03:45:00.000,2.7438
2025-06-07 04:00:00.000,2.6464
2025-06-07 04:15:00.000,2.4809
2025-06-07 04:30:00.000,2.5200
2025-06-07 04:45:00.000,2.5038
2025-06-07 05:00:00.000,2.4485
2025-06-07 05:15:00.000,2.4989
2025-06-07 05:30:00.000,2.4429
2025-06-07 05:45:00.000,2.4836
2025-06-07 06:00:00.000,2.3815
2025-06-07 06:15:00.000,2.3073
2025-06-07 06:30:00.000,2.3317
2025-06-07 06:45:00.000,2.7326
2025-06-07 07:00:00.000,3.0702
2025-06-07 07:15:00.000,3.1741
2025-06-07 07:30:00.000,3.1553
2025-06-07 07:45:00.000,3.0883
2025-06-07 08:00:00.000,3.1244
2025-06-07 08:15:00.000,3.2257
2025-06-07 08:30:00.000,3.1837
2025-06-07 08:45:00.000,3.1517
2025-06-07 09:00:00.000,3.1108
2025-06-07 09:15:00.000,3.1502
2025-06-07 09:30:00.000,3.1267
2025-06-07 09:45:00.000,2.9793
2025-06-07 10:00:00.000,2.9758
2025-06-07 10:15:00.000,3.0696
2025-06-07 10:30:00.000,3.0872
2025-06-07 10:45:00.000,3.0523
2025-06-07 11:00:00.000,3.0427
2025-06-07 11:15:00.000,3.0036
2025-06-07 11:30:00.000,2.8139
2025-06-07 11:45:00.000,2.8249
2025-06-07 12:00:00.000,2.9373
2025-06-07 12:15:00.000,3.2103
2025-06-07 12:30:00.000,3.5891
2025-06-07 12:45:00.000,3.8348
2025-06-07 13:00:00.000,4.1793
2025-06-07 13:15:00.000,4.6682
2025-06-07 13:30:00.000,5.2244
2025-06-07 13:45:00.000,5.6633
2025-06-07 14:00:00.000,5.9305
2025-06-07 14:15:00.000,6.1102
2025-06-07 14:30:00.000,6.5359
2025-06-07 14:45:00.000,6.6641
2025-06-07 15:00:00.000,6.8601
2025-06-07 15:15:00.000,6.9746
2025-06-07 15:30:00.000,7.2037
2025-06-07 15:45:00.000,7.3357
2025-06-07 16:00:00.000,7.3303
2025-06-07 16:15:00.000,7.4173
2025-06-07 16:30:00.000,7.5326
2025-06-07 16:45:00.000,7.6301
2025-06-07 17:00:00.000,7.7192
2025-06-07 17:15:00.000,7.9343
2025-06-07 17:30:00.000,8.1367
2025-06-07 17:45:00.000,8.0380
2025-06-07 18:00:00.000,8.3274
2025-06-07 18:15:00.000,8.1082
2025-06-07 18:30:00.000,7.7745
2025-06-07 18:45:00.000,7.8502
2025-06-07 19:00:00.000,7.9798
2025-06-07 19:15:00.000,8.3218
2025-06-07 19:30:00.000,8.2419
2025-06-07 19:45:00.000,8.2517
2025-06-07 20:00:00.000,8.1548
2025-06-07 20:15:00.000,8.0590
2025-06-07 20:30:00.000,7.9113
2025-06-07 20:45:00.000,8.1094
2025-06-07 21:00:00.000,7.8118
2025-06-07 21:15:00.000,7.4195
2025-06-07 21:30:00.000,6.8213
2025-06-07 21:45:00.000,6.7208
2025-06-07 22:00:00.000,6.3598
2025-06-07 22:15:00.000,6.3706
2025-06-07 22:30:00.000,6.2679
2025-06-07 22:45:00.000,6.1881
2025-06-07 23:00:00.000,6.1223
2025-06-07 23:15:00.000,6.2014
2025-06-07 23:30:00.000,6.1613
2025-06-07 23:45:00.000,6.0867
2025-06-08 00:00:00.000,6.1695
2025-06-08 00:15:00.000,6.3770
2025-06-08 00:30:00.000,6.5212
2025-06-08 00:45:00.000,6.6103
2025-06-08 01:00:00.000,6.6153
2025-06-08 01:15:00.000,6.7621
2025-06-08 01:30:00.000,6.5917
2025-06-08 01:45:00.000,6.5896
2025-06-08 02:00:00.000,6.7990
2025-06-08 02:15:00.000,6.8552
2025-06-08 02:30:00.000,7.0020
2025-06-08 02:45:00.000,6.9701
2025-06-08 03:00:00.000,6.9736
2025-06-08 03:15:00.000,6.8935
2025-06-08 03:30:00.000,6.8139
2025-06-08 03:45:00.000,6.7793
2025-06-08 04:00:00.000,6.7928
2025-06-08 04:15:00.000,6.7375
2025-06-08 04:30:00.000,6.6901
2025-06-08 04:45:00.000,6.7381
2025-06-08 05:00:00.000,6.7953
2025-06-08 05:15:00.000,6.7785
2025-06-08 05:30:00.000,6.5983
2025-06-08 05:45:00.000,6.4414
2025-06-08 06:00:00.000,6.4629
2025-06-08 06:15:00.000,6.3984
2025-06-08 06:30:00.000,6.4016
